created,user,header,content,sentiment,theme1,da
2021.06.03 22:51,밈캣,6월 2일 임시점검으로 인한 카던 입장권 복구해주세요,"누군 해주고 누군 안된 것 같습니다.임시점검 시 카던 안에 있던 사람들 로그만 찾아서 복구권준건가요전 카던 2관문에서 시간은 가는데 몹들은 정지되어있다가 갑자기 움직이고그렇게 시간 다되서 한 3,4초 남은 상태에서 임시점검으로 서버 내려갔었는데이게 임시점검 될때 카던 나가진 상태로 로그 찍혀서 복구권 안준건지다시 자세히좀 살펴봐주세요카던 복구 안됐습니다.확인 필요.+ 추가자꾸 카던 복구 안된다는 분들 있는데해준 사람이 있습니다. 스트리머 죠니니님이랑 똑같은 상황으로 카던 1수 날아갔는데그분은 복구권 받았고 저는 안들어왔네요.",0,아이템,건의
2021.06.04 19:33,탭승객,페온 불편한거 나만 그렇나?,경매장이용 25페온=250크리스탈=2250골드2250골드 쓰는건 좋은데 이거 수수료자나맘 착한 형이 정말 끝내주는 템을 10골에 올려줘도 2260골을 쓰는건데 착한형은 10골드 벌고 게임사에서 200배 넘게 때어가는 마술심지어 거래소에서 몇몇 아이템에 10페온씩 붙드라 근데 거래소는 수수료 또 붙자나 900+@네?페온 만든 기획자 진짜 이런데서 일하지말고 제3 금융권에서 아이템 기획해봐로씨와 ** &nbsp;라던가 산할머니 라던가 니들커플 이라던가 이런데서 안모셔가냐?페온 처음나왔을때 막뿌리더니 요즘은 잘 안뿌리자나 이 영리한것들공짜마약에 중독 시킨다음 돈받고 파는거랑같네? 마약상해도 성공하것다 이것들아결론은 모냐 판매자한테도 페온좀 뗘주라 니들만 먹지말구 나눠먹어라,0,기타,의견
2021.06.04 19:14,부캐몇개들고잇노,진자블랙카드 한장에 100마넌할때라고,,0,아이템,정보
2021.06.04 18:52,부캐몇개들고잇노,250만원 뭔열폭?또몰아 세우제?,니상상력으로 모라세우지마라 납득이가는곳에소비를해야제 친구야거몇마디 팅가주드만 250만원가볍게 쓴다고 있는척겁나하네,0,유저,의견
2021.06.04 18:26,이민수0102,아바타 스킨 적용 어떻게 하나요??,그 사람들이 만든 스킨을 어디서 받고 어떻게 적용시켜야되나요?,0,아이템,질문
2021.06.04 17:56,현홈,아만서버 행기길드 길드원 모집중! 뉴비 환영!,"안녕하십니까, 행기 길드 길드장 뺨시입니다.행기 길드 길드원을 모집하고자 글을 쓰게 되었습니다.현재 길드레벨은 8이며, 파푸니카까지 구매 가능한 길드상점 4레벨 연구중에 있습니다.레벨제한은 없으며, 매너 좋고 접속률도 좋으신&nbsp;뉴비분들, 복귀유저분들, 기존유저분들 모두 환영합니다.길드에 친절하신분들이 많이 계시니 궁금한 점이 많으신 모코코분들, 레이드 및 다양한 컨텐츠 같이 즐기고싶으신 유저분들 많이 와주시면 감사하겠습니다.길드창에 행기 검색해서 가입신청 넣어주시면 확인하는대로 승인해드리겠습니다.감사합니다.",0,유저,친목
2021.06.04 17:29,부캐몇개들고잇노,알바야 홍규 올린거왜지았는데?,,0,기타,질문
2021.06.04 17:12,티마르포포카스마게,아 큰일이네. 문자 이상한거라고 생각했던게 코로나 백신 관련이었나보네.,"끙. 다른 방법으로 알아봐야겠군.다운로드 라고 써 있어서 그냥 지우긴 했는데, 지우면 안됐나보네. 으. 골치 아프군요.",0,기타,정보
2021.06.04 16:59,STOVE161732308162711,안녕하세용 ~ 뉴비입니당 ㅇㅅㅇ,시작한지 3일된 뉴비에요 늅늅 잘부탁드립니당 ㅇㅅㅇ,1,기타,친목
2021.06.04 14:47,호크아이가본캐,24시간 매크로를 용인해주는 게임이있다??? ㅗㅜㅑ,,0,해킹,건의
2021.06.04 14:20,영미누,재시작 투표 버그 나는거 언제 고쳐주시나요?,최초 재시작 투표는 정상 투표처리 되서 재시작이 됩니다.그이후부턴 파티원 전원 재시작 투표해도 투표가 가결되었습니다 메세지 뜨면서재시작이 안됩니다. 이거 3주전부터 이랬음........재시작을 자주 진행하는 곳이 오레하 뇌속리트 구간인데 이거 스마게가 알고나 있으려나요?,0,버그,건의
2021.06.04 13:47,평행전사,워리어 엔젤링 .?,워리어 엔젤링 어떤거 써야 합니까. 뉴비입니다,0,아이템,질문
2021.06.04 13:37,밤에피는매화,아이템 레벨 일정이상 넘어가면 공명의 기운 100이 아니라 50만 채워지나요??,본캐 어느순간부터 공명의기운 100이 아니라 50만 채워져서 한판만 템나오고 한판은 조각만;;ㅎㄷ,0,아이템,질문
2021.06.04 13:31,매륵매륵,버그신고 어플,어플로는 못하나영?? 고객센터는 있는데 서비스센터는 웹으로만 등록해야하나해서요,0,버그,질문
2021.06.04 13:10,하라버지,오레하 하드버스타는데요 금액이 1000골로되어있는데 수수료5프로 더 붙여서보내야한다면서 윽박지르네요..,제가 잘못이해한건가요 그동안 매일 제목에 그금액대로써잇으면 그금액대로만 보냈는데이사람은 저보고 모코코라 잘모르시나본다면서 수수료 5%금액도 더추가로 붙여서 보내야한다면서 화를내내요 제가 틀린건가요 아니면 유저들마다 다른건가요 ?,0,기타,질문
2021.06.04 13:08,화조풍월님,버그 이용해서 정지당한것들 왤케 안불쌍하냐?,그르게 누가 그런 나쁜짓 하라고 누가 시키드나?지들이 그런짓 해놓고 삐엑 거리누???버그 악용하는 범죄자 셋기들은 두번 다시 게임 못하도록 아예계정 영구 정지 시켜 버리자부계정 까지 싹 다 정지 시켜 버리자,0,유저,건의
2021.06.05 03:03,STOVE161648046532311,공모전 압타 제발 공용으로 내주세요..,제발..........,0,이벤트,건의
2021.06.05 02:53,미뉴징,To.운영자님,"안녕하세요.저는 이번 버그악용으로 한달정지를 받게 된 유저입니다.이미 정지에 대해 많은사람들이 목소리를 내주셨지만 아쉬운 마음에 글을 끄적여봅니다.일단 저는 3월말쯤 '메' 에서 넘어온 유저입니다.중학생부터 시작했으니 어언 10년을 넘게 플레이 했었죠.그렇게 오랜 기간을 하다보니, 어느덧 '해방'이라는 엔드컨텐츠의 끝이 보일 때쯤,환불, 큐브 등 큰 사건으로 인해 등을 돌려 이 곳으로 오게되었습니다.'메'의 반복된 미숙한 대처와 소통의 부재로 인해 쌓이고 쌓인 앙금이 터져그렇게 오랜 기간 플레이 한 게임임에도 불구하고 마음이 떠나게 되었습니다.마침 로아온 쇼케이스를 접하게 되었는데,그 때의 디렉터님 말씀이 마치 저를 위로해 주는 듯한 느낌을 받았습니다.유저를 돈으로만 생각하는 운영이 아닌,저 처럼 게임을 좋아하는 유저가 어떻게 하면 더 즐겁게 플레이 할 수 있는지 고심한 흔적들이 눈에 보였습니다.그렇게 믿고 게임을 시작한지 2~3달이 지났습니다.'메'와는 다르게 뉴비들을 챙기는 유저가 정말 많더라고요.(결코 '메' 유저들이 뉴비들을 등한시 한다는 건 아니지만, 유독 여기는 더 잘챙겨주는 느낌을 받았습니다.)또한 도움을 받는 와중에 어떠한 분께서 길드가입을 제안하셨고, 저 또한 더 재밌게 게임을 하려면지인들이 생겨야 할 것 같아서 길드를 들어가게 되었습니다.그렇게 플레이 하던 중 게임에 정이 들어 현질도 하고, 인벤같은 커뮤니티에서 말하는 '장기백' 이라는 것도 맛보며,타 유저들과의 감정을 공감 하는 등 단순한 게임의 즐거움이 아닌 사람들과 소통의 재미도 알게 되었습니다.그러나 사건 발생일 5월 26일,수요일이라 주간컨텐츠가 초기화 되어 생각없이 하나하나 끝내갈 무렵 임시점검 공지를 보게되었습니다.'안녕하세요. 로스트아크 입니다. 잠시후 12시 30분에 임시점검이 있겠습니다. 진행하시던 던전,레이드를 중단해 주시고 안전한 곳에서 접속종료를 해 주시길 바랍니다.'라는 문구와 함께 무심코 지역채팅을 보게 되었습니다.지역채팅에서는 이미 무엇때문에 임시점검을 하는지 알 수 있는 내용이였습니다.'메' 에서는 비교적 최근 '어빌리티 레시피' 라는 버그가 생겼습니다.예전부터 있었는데 갑자기 알려지게 된건지는 자세히 모르겠지만,어찌됬든 그 버그를 고치게 되었습니다.하지만 그 버그를 사용한 유저들은 아무런 제제가 없었으며,오히려 안 쓴 유저들이 속칭 '호구'라 불렸습니다.그걸 제가 두 눈으로 보고 느낀 직후라 왠지 여기서도 안 쓰면 호구가 될 것 같아 덜컥 사용해 버렸습니다.물론 잘 못 됬습니다.천번만번 제 잘못입니다.그리고 '메' 도 잘못이 있습니다.옳지 못한 대처로 인해 그 게임을 했던 유저들은 저 같은 생각을 할 수 밖에 없게 끔 만들었습니다.순간 옳은 판단을 못한 저에게 실망하였고,안그래도 할 것 많은 운영진분들에게 일을 더 만든 것 같아 죄송합니다.그리고 다시 한번 안심했습니다.버그를 악용하면 무조건 제제를 받는 올바른 대처로 인해이 게임이 대한민국 게임의 희망이라고 확신이 생겼습니다.감사합니다. 이런 게임을 할 수 있게 해주셔서 정말 감사합니다.하지만 저 처럼 버그를 악용하지 않은 사람이 '호구'가 된다는 생각을 가진 사람들이 꽤 있을 거라 생각합니다.앞으로도 많은 유입이 생겨 날 것이고, 저와 같은 사례로 정지를 받는다면 속상할 것 같아 이 글을 쓰고 있습니다.정말 일개 아무것도 아닌 유저이지만, 한가지 부탁 드리고 싶습니다.앞으로 버그가 발생하면 주의를 주셨으면 정말 감사하겠습니다.예를 들면, '안녕하세요. 로스트아크 입니다. 현재 버그발생으로 인해 잠시 후 임시점검이 있을 예정입니다.진행중이던 레이드,던전은 중단 해 주시고 안전한 곳으로 이동 후 종료해주시길 바라겠습니다. 또한 버그 악용을 시도하거나실행 한 흔적이 있으면, 제제가 적용 될 수 있으므로 주의 해 주시기 바랍니다.'와 같이 주의 멘트도 써주셨으면 하는 바람이 있습니다.물론 제 욕심이긴 하지만 저 처럼 잘 모르는 사람에게 최소한의 예방책은 될 수 있다고 생각합니다.혹여나 '이용약관에 나와있는데 그걸 보지 그랬냐' 라는 의문이 드실 수 있겠지만,보통 결제하거나 혹은 부동산 계약같은 큰 거래를 할때 읽어보는 편이지,그냥 게임을 즐기려는 사람들이 그걸 읽어 볼지 의문이 듭니다.구구절절 말이 많았는데요.짧으면 짧고, 길면 길었던 2~3달 굉장히 즐거웠습니다.정지가 풀릴시점인 6월 말쯤 게임에 다시 돌아올지는 저도 잘 모르겠네요.게임이 일주일만 안들어와도 조금은 낯설게 느껴지고 이질감이 느껴진다고 생각하는데과연 한달이라는 시간이 지나도 그걸 견딜 수 있을지 확신이 안서네요.저 하나 없다고 달라지는건 하나도 없지만요.아무튼 정말 아쉬운 마음에 글을 끄적여 봅니다.스트레스 풀겸 가벼운 마음으로 게임을 즐기고 싶었을 뿐인데 이리 치이고 저리 치이고마음이 싱숭생숭하네요.고객센터에 말해봤자 전달이 안될 것 같아 여기에 작성해보아요.불편하신분들이 있었다면 진심으로 사과드리고 더 즐겁게 할 수 있는 로아가 되었으면 하는 바람입니다.늦은 새벽 긴 글 읽어주셔서 대단히 감사합니다.",0,버그,정보
2021.06.05 02:06,STOVE85749785,컨텐츠 좀 줄이고 새로운 컨텐츠 좀 천천히 내놔라,,0,기타,건의
2021.06.05 00:27,게릴마늄,달아~이가썩을거같아~,"&nbsp;<img id=""imageUploada1f3258a-904b-26ba-d304-82dd69d7a865"" src=""//d3kxs6kpbh59hp.cloudfront.net/community/COMMUNITY/e13ca3cd484e47788ded31a1235ee367/e634f5a2837c400cb0ed5310860616c9_1622820404.jpg"" style=""width: 4032px;"" class=""fr-fic fr-dii"">기모링",1,기타,정보
2021.06.04 23:49,STOVE162289156044711,히든 직업같은건 없나요?,신규유저인데 궁금해서 질문드립니다. 다른 겜에서는 어떤 퀘에서 히든 직업같은게 있었어서 ㅎㅎ,1,캐릭터,질문
2021.06.04 23:29,즐거운잼민이,자캐 낙서하기 ㅋㅋ,ㅃ ㅣㄴ ㅑ ㄸ ㅏ 너무 귀여움 ㅋㅋ요즘은 호쿠에 빠짐 ㅋㅋ,1,캐릭터,인증
2021.06.04 23:28,AKA늑대,여름 수영복 아바타를 기다리며 ㅋㅋㅋ,,1,아이템,정보
2021.06.04 23:05,김꾸니A,클럽 아비뉴 섬마 질문좀용,이거 일일퀘 6번 총 6일 진행해야된다는데 이거 혹시 에포나 즉시완료권? 요걸로해도 되는건가요? 아니면 진짜 맨날 한번씩들러서 해야되나여..?,0,기타,질문
2021.06.04 23:03,부캐몇개들고잇노,갬존놔잘만들었네,,0,기타,의견
2021.06.04 22:48,모비디크,루페온서버 글리세린님 죄송합니다 ㅠㅡㅠ,루페온서버 글리세린프로필렌글리콜 님인던도 돌아주셨는데...경미참인데...제가 실수로 클릭을 해버려서...진짜 진짜 죄송합니다 ㅠㅡㅠ안그래도 계속 찾아봤는데 루페온 서버셔서...같이 둘이 인던이나 간단한거 돌고 제가 고가입찰이라도하려고 했는데..이미 다른 파티에 들어가 계시다고 하셔서 어떻게 나중에라도 괜찮으시면댓글이라도 남겨주십시오.루페온서버 지금 캐릭생성도 안되서 메일도 못보내네요.아...진짜 생각할수록 &nbsp;부끄럽고 죄송스럽습니다. ㅠㅡㅠ,-1,유저,친목
2021.06.04 22:42,STOVE82721444,저...,초보도 가입 가능한 길드가 있을까요....,0,기타,질문
2021.06.04 22:35,STOVE83466118,2주째 강화 개망 중,아니 적당히 좀 합시다..2주째... 지르면 죄다 꽝이네..너무하자나... ㅠㅠ좀 오르는 재미가 있어야지..자게에 &nbsp;징징대고 간다.수고해라..다음번에 꼭 붙기를 기약하며..,-1,아이템,정보
2021.06.04 22:20,죽기야하겠어,중갑 착용이 체감이 장난 아니구나,중갑 빼도 안 아프겠지했는데생각 보다 꾀 아프네?,0,아이템,정보
2021.06.04 21:40,lliliiliilllillli,블래스터 1370각인,원한 3예리한 둔기 3각성 3화력강화 21370인데 각인 이렇게 맞춰도 되나요?,0,아이템,질문
2021.06.04 20:25,밈캣,4번째입니다. 6월 2일 임시점검으로 인한 카던 1수 날아간거 복구해주세요.,"누군 해주고 누군 안된 것 같습니다.임시점검 시 카던 안에 있던 사람들 로그만 찾아서 복구권준건가요전 카던 2관문에서 시간은 가는데 몹들은 정지되어있다가 갑자기 움직이고그렇게 시간 다되서 한 3,4초 남은 상태에서 임시점검으로 서버 내려갔었는데이게 임시점검 될때 카던 나가진 상태로 로그 찍혀서 복구권 안준건지다시 자세히좀 살펴봐주세요카던 복구 안됐습니다.확인해주세요.+ 추가자꾸 카던 복구 안된다는 분들 있는데해준 사람이 있습니다. 모 스트리머하고 똑같은 상황으로 카던 1수 날아갔는데그분은 복구권 받았고 저는 안들어왔네요.",0,아이템,건의
2021.06.05 14:26,유니벨,월영석 없어서 미치겟네,혹시몰라서 강화해서 970까지 찍어 봤는데도 월영석을 우편으로 보내주질 않네 미치겟다 ㅋㅋㅋㅋ,0,아이템,정보
2021.06.05 14:24,Chanwoon,신규유저인데 서버 추천좀..,사람들 많은곳 가고싶음..,0,기타,질문
2021.06.05 14:18,STOVE161429505433400,원래 안 그랬는데 저번주부터 렉걸리고 갑자기 튕기는데 저만 그런가요?,다들 잘 되세요..? 제가 이상한건가여..저번주는 점검땜에 그런 줄 알았는데 이번주에도 그러길래 여쭤봐요 ㅠㅠ,0,버그,질문
2021.06.05 14:18,봄꽃필날,1년만에 접속하는데 조언좀 부탁드립니다.,1년만에 접속헀는데 렙은 50인파있습니다. 템렙 910근데 뭘해야할지 하나도 모르겠어요그리고 블레이드가 해보고싶은데 새로운서버에 새로 시작하는게 좋을까요 아니면 인파 있는 서버에서 키우는게좋을까요??모코코씨앗 모았던 스포물약 과 뭘해야할지 알아보기 위해 새로운서버에서 시작해야하는지 고민입니다조언좀 부탁드립니다 고수님들!!,0,기타,질문
2021.06.05 13:41,Chanwoon,"직업, 성별, 서버 뭐로 할까요?",딜 좋고 스킬 간지나는거 하고싶고 성별은 뭐가 좋을까요? 예쁜거 쓰고싶은데 멋있는것도 좋지만... 추천좀용그리고 서버는 어디가 가장 좋을까요? 고수님들 추천좀요!,0,캐릭터,질문
2021.06.05 13:28,Chanwoon,로스트아크 처음 하는 유저입니다.,이 게임 친구가 재밌다해서 해보는데 어떻게 하는건가요? 좀 어려울거같은데요...,0,기타,질문
2021.06.05 13:04,Winter90,게임 접속하면 전체창모드시 버벅이는거 저만 그럼?,게임 접속하면 전체창모드시 버벅이는거 저만 그럼?전체화면으로 돌리면 괜찮은데...왜 전체창모드나 창모드하면 버벅여서게임자체를 못할정도가 되는지 모르겠네요...ㅜㅜ6/2일 업데이트 기점 이후부터 계속 그러는데 환장하겠네유모니터 듀얼로 잘 썻었는데 왜 그런지 모르니 ㅜㅜ동지를 찾습니다..,-1,버그,질문
2021.06.05 12:46,GnF12,접속안됨,해결 방법좀 알려주세요 ㅜㅜ,-1,버그,질문
2021.06.05 12:28,Cyberghost,복귀-점핑유저 전부 퀘스트 버그있는거아님? 문의넣어도 안봐서올립니다,이거 에포나3종 모든대륙 가능한 모든퀘스트다꺠고 해당섬까지가보고 별짓다해도 선행퀘 수락자체가안됩니다베른모험가길드고 뭐고 다해도안됩니다 전대륙 모든맵 퀘스트자체가 남은게없음 완료퀘에 토벌검색해도 안나옴제발 1:1 문의 답변좀하세요 겜진행이 불가능한데 왜그러는거야,0,버그,질문
2021.06.05 12:17,억제,서버 생성제한좀 풀어주세여,&nbsp;ㅠㅠ 친구랑 서버 맞추고 싶은데 아만서버 서버 생성제한좀 풀어주세여,-1,버그,건의
2021.06.05 12:13,호두장수,이번 버그 사태 적절한 비유가 뭐 없을까 생각해봤다.,"학교에서 시험보는 와중에5반에서 어떤 학생이 시험지 2페이지 좌측 상단에 1번부터 5번까지의 답이 아주 희미하게 보이는 것을 인지했다.이걸 인지한 학생이 감독이 잠시 방심한 사이에 주변 친구들에게 알리기 시작했다. ( 유투버들이 유포한 상황, 그 후 지역 채팅에 광고가 된 상황)이상한 낌새를 감지한 감독관이 이 사실에 대해 알리러 교무실에 가게 됨. 답안을 수정하지 말라, 수정하면 강력하게 처벌된다고 안내하지도 않고냅다 교무실로 뜀 (스마게의 초기대응)하지만 5반 학생들 거의 모두가 시험지에 답안에 희미하게 보인다는 사실을 알고 답을 수정하기 시작함.하지만 그 중 &nbsp;그 학교 운영 상 비슷한 상황에서 답을 수정하다가 재수없으면 퇴학당한다는 사실을이미 알고 있었던 학생은 답안을 수정하지 않고 선생님이 지시를 기다렸지만 (스마게의 버그대처에 대한 상황을 알고있었던 유저들의 대처)이 사태를 처음 접한 학생들은 수정한 학생들도 있었고, 초등학교 때 비슷한 사태에서 아무런 제재를 받지 않았던 경험이 있던학생들도 이미 답을 수정했다. (이번 사태에서 고통받는 자들)그 와중에 1~4반에서는 누구도 이 사태를 발견하지 못해 정상적으로 시험이 치뤄졌다.(당일 게임에 접속하지 않았던 유저들&lt;- 필자 입장에서는 제일 부러움)상황을 알고보니, 학교 측에서 시험지를 인쇄하는 과정에서 실수가 생겨 좌측 상단에 희미하게 답안이 보이게 된 것이었음.그래서 학교 측에서는 희미하게 보이는 답안을 보고 답안지를 수정한 학생들에게 '퇴학'은 너무 하다 싶었는지전 과목 '0점'처리를 줬음 ~ (스마게의 무지성 한달정지)심지어 교칙에는 '비슷한 상황 발생시 해당 과목만 0점처리한다.' 라고 적혀있었지만, 엄벌을 내리고 싶어서 전과목 0점 처리함. (스마게 본인의 약관 위반)그래서 많은 다른 반 친구들이 퇴학 안 당한게 어디냐. 전과목 0점에 감사해라 라고 심심한 위로를 보냄. (심심한 위로를 보내는 유저들)또 다른 친 반 친구는 ""나만 아니면~~ 돼~~~"" (조롱하는 유저들)또 다른 반 친구는 ""너네가 수정해서 정답 맞췄었으면 내가 피해보는거 아니냐 ? 개 꼬시네 정말"" (조롱하는 유저들2)이 사태 때문에 예정되었던 시험기간이 늘어나게 되었음. ( 답안 수정한 놈들 때문에 시험기간만 늘어났다며 화가 난 유저들: 필자는 이해됨.하지만 온전히 버그 이용한 유저들 탓 만은 아님.)이에 분노한 전과목 0점 처리자들은 항의의 글을 올리고, 선생님께 자신의 억울함과 선처를 알리고 싶었지만, &nbsp;(지금 글쓴이 포함 징징이들)선생님들은 전혀 듣지 않고 대응하지 않고 있음(귀를 닫고 있는 스마게 운영진)내가 교무실에 있는 시험지를 훔쳤냐, 아니면 앞에 앉은 친구 답안지를 훔쳐봤냐. 도대체 나한테 왜 전과목 0점주냐. 해당 과목만 0점 달라. 깊이 반성하고 있다. (필자가 하고 싶은 말)",0,버그,의견
2021.06.05 10:03,STOVE106870041,인게임 내에서 거래게시판 있으면 안좋을까요,보석 교환 / 수호석 대량판매 &nbsp;등 실시간으로 지역창에 글쓰는거보다인게임 안에 파티찾기처럼 게시판있으면 참 좋을거같은데 ㅜㅜ건의해봅니당..,0,버그,질문
2021.06.05 08:27,NADASH19,다시 시작 준비중,로아 잠시 폰겜V4 한다고 안하다가 다시 시작해보려합니다.매번이럴때마다 새로 케릭 만들어서 새로운 섭에서 시작하곤하는데이번에도 역시나 어떤 클래스를 할지 엄청 고민이네요인파이터 했었는데 영상들 쭉 보다가 블레이드나 리퍼 멋잇어보이는데혹 선택햇을때 후회를 많이할 클래스일까요원래는 전사계열을 하려햇는데 영사에 매료되어 ㅎㅎㅎㅎ추천 부탁 드립니다. ㅎㅎㅎ,1,기타,질문
2021.06.05 07:13,STOVE162024049452400,로스트아크는 재미있는 게임이네요,로스트아크 매력에 푹 빠져버렸어요,0,기타,의견
2021.06.05 04:26,오븐에구운새우,직업전각의 시세가 미츄어 날뛰고있숨당!,,0,아이템,정보
2021.06.05 21:02,당근사장님,초보인데 어떻게 해요,초보인데 어떻게 해요,0,기타,질문
2021.06.05 20:10,키르아이나,강선아 이건 너무하는거 아니냐?,벨가 첫클 보상이 영웅 장신구는 너무 양심없는거 아니냐?어떻게 사람이 되가지고 이따위로 만들수가 있니?종족을 의심하게 만드네게임 화면은 사기나 치고 말이야 사기꾼이야?,-1,아이템,건의
2021.06.05 20:10,애연주카,8시 3분 모아케 팅김;;,운영진은 팅긴 사람들 로고 확인해서 보상해라 ㅡㅡ,-1,버그,건의
2021.06.05 20:05,STOVE93242983,아 왜 자꾸 모아케만 하면 튕기는거야ㅡㅡ,아 개욕나오네 진짜,-1,버그,정보
2021.06.05 20:05,Haja,실리안서버 모아케 서버 터짐!!!!!!!!!!!!!!!!!!!!!!!!!!!,다 잡았는데 서버 튕기면 어떡하냐!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!실리안섭 왜 이래!!!!!!,0,버그,정보
2021.06.05 20:00,홍백,모아케 대기,,0,버그,정보
2021.06.05 18:11,스윈티,결정섞인비늘 어케 버림?,버리기도 안되고 팔지도 못하는데 어떻게 없앰?,0,아이템,질문
2021.06.05 17:52,화장실속사람,415 지원상자 없어졌는데,이제 지원 안 하는 건가요..?ㅠㅠ,-1,아이템,질문
2021.06.05 17:34,Rem_8,누구누구 덕분에....,없어지게 생겻다.. 왜그러는걸까.,0,기타,정보
2021.06.05 17:15,하감자,워로드 443 트포 도시락 얼마나할까요,,0,아이템,질문
2021.06.05 16:48,댕봉구스,안개모스에 매크로들 판치는데 신고를 매번해도 그대로 잇어요,"신고하면 체킹이라도 해야하는데 안하는걸까요??신고횟수도 5회제한인데 4마리씩 3팀이상 있는데 ...이게 문제가 되는부분이 여기만 이런게 아니라 로헨델에서도 2팀을 봣구요 ...단속을 알아서 해도 모자를 판에, 신고해도 체크도 안하는거면 운영에 심각한 문제가 있는게 아닌가 싶어요전에 하던 게임도 방치하고, 유저들이 ㄱㅈㄹ떨었더니 그제서야 자료수집 한다구 이래서 접엇는데...",0,해킹,건의
2021.06.05 16:08,즐거운잼민이,서머너 자캐 낙서,,0,캐릭터,인증
2021.06.05 15:28,부캐몇개들고잇노,골드가격,,0,기타,정보
2021.06.05 14:48,Rem_8,로아 너무 오래걸린다..,시작 누르고 10초던 20초 안으로 서버화면이 나와야 하는데.3/5분이 지나야 나오는건 뭐때문인거지..m.2 에 설치해도 똑같고 그냥 ssd 도 똑같고...런처잇는 사막도 금방 켜지는데..,0,버그,건의
2021.06.05 14:37,spurs,[현충일]운영자님 처음 글 남깁니다,현충일날 현재 수감된 분들의사면계획은 없으실까요.??,0,회사,질문
2021.06.06 01:54,레아잠,무도가 여 커마,"이거 이쁜거같은데 어떤가여<img src=""//d3kxs6kpbh59hp.cloudfront.net/community/COMMUNITY/4d7b4cda7e0e410abd934d88a221b91b/488f66fcce284b8db14ee635c3cbadc7_1622912091.jpg"" style=""width: auto;"" class=""fr-fic fr-dib"">",0,캐릭터,질문
2021.06.06 01:14,숭모노,벨가 쩔 받으려는데 로딩 화면에서 로딩이 안되요 ...,버그인가???,0,버그,질문
2021.06.06 00:55,Pitchblack1985,디아블로 처럼 횟수 제한없고 아이템 계속 파밍하는 던전 같은데 없나요?,잘몰라서 그러는데~던전이 횟수 제한이 걸려있어서 할게없네요...50렙 몇일전에 처음 올리고 아이템 레벨 302까지 맞추고 파밍할려니 횟수제한이 있어서...핵앤슬래시 같은 느낌으로 하고싶은데..,0,기타,질문
2021.06.06 00:55,STOVE162292501644711,게임 다운받고있습니다.,초보가 하기에 좋은 직업 뭔지 알려주세요법사쪽빼고요 ㅠ어쎄신쪽으로는 머가 좋을까요?,0,캐릭터,질문
2021.06.06 00:26,직경800mm탄환,가디언 토벌만 진입하면 팅겨대네-_-,어저께까진 그래도 처음에만 팅기고 다음부턴 괜찮았는데오늘은 처음에 팅기고 두번째 진입해서 토벌성공한다음 한마리 더 잡으려고 진입하니까 또 팅겨버리네...뭐야...다른거할땐 다 괜찮은데 가디언토벌만하려고하면 이러네,0,버그,정보
2021.06.05 23:58,라세타,카단이 정체 말인데,할족이거나 할족혼혈이거나 중 하나 아님?,0,기타,질문
2021.06.05 23:56,라세타,미스터피자 만원 할인쿠폰 올리니 아무나 쓰세요,집 근처에 미스터피자 가맹점이 없어서 방문포장 해야되는데 방문할인이나 쿠폰이나 별차이 없어서 안씀 그래서 그냥 올려드림 기간은 6월 30일 까지임922279650873922206814223배달로 드실분이나 가져가셈,0,굿즈,정보
2021.06.05 23:12,부캐몇개들고잇노,예상되로 야금야금오르네,골드오른다고 한달존버타거나 좀더탈사람은 타도된다,0,기타,정보
2021.06.05 23:11,카직,섬의마음 획득!,어.. 어라?...,0,아이템,정보
2021.06.05 22:39,백반정식한끼만,네네치킨 스페셜 쿠폰 필요하신분 쓰세요,4월에 치킨 사먹고 쿠폰 2장을 얻었는데 잊고 있다가 오늘 생각나서 쓸려고 보니 계정당 하나라해서하나는 여기다가 올립니다 필요하신분 쓰세요MZ00XDW0AB50Q6W1,0,굿즈,정보
2021.06.05 22:27,디스펠트,비아하드 매혹 안풀리는 버그,"버그 제보하는 방법이 아예 없네 인겜 버그제보는 인겜에서 스샷 찍은걸로 밖에 못하고ㅋㅋㅋ이거뭔데? 왜 똑같은 타이밍에 매혹됐고 장판은 바로 빠져나왔고 한번도 안밟았는데 왜 패턴 끝났는데도 매혹 지속되냐?몇시간 트라이 한게 진짜 허사가 되버리네 패턴 기믹 파훼해가면서 열심히 공략하면 뭐하냐 이딴 지랄맞은걸로 죽이는데?이것뿐만이 아니라 전원 매혹인데도 전멸되는 버그도 있고 매혹이 주요 요소, 기믹이면 그건 문제없이 돌아가게 해놔야하는거 아니냐?빡쳐죽을거같은데 기껏 녹화까지 한 영상으로 자료 갖고 있어도 이걸 올려서 제보할 데도 없고ㅋㅋㅋㅋㅋㅋㅋ그동안 갓겜갓겜 거리면서 했던게정말이지 너무 후회스럽다",-1,버그,건의
2021.06.05 22:26,Hyunhyun0227,이거 지도가 이상합니다,"애초에 지도에서 생긴게 아예 다른데 어떻게 여기일 수가 있죠<img src=""//d3kxs6kpbh59hp.cloudfront.net/community/COMMUNITY/ff7e58df7b674aab84553b28c0ff64b5/ce2feda3eec24e93b1cf2ca42a7c03fc_1622899533.png"" style=""width: auto;"" class=""fr-fic fr-dib"">",0,버그,건의
